"week_end","pruid","prename","vaccine_group","product_name","numtotal_totaldoses_admin","numtotal_dose1_admin","numtotal_dose2_admin","numtotal_dose3_admin","numtotal_dose4_admin","numtotal_dose5._admin","numtotal_dosenotreported_admin","log_total_doses"
"2021-06-19",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",23818450,14090447,4364832,91,0,0,5363080,16.9859710484056
"2021-06-19",1,"Canada","Total","Total",32351208,19207074,5800139,132,0,0,7343863,17.2921619197905
"2021-06-19",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",1,"Canada","Unknown","Unknown",19287,15835,826,0,0,0,2626,9.8671865728098
"2021-06-19",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",71547,60650,10897,0,0,0,0,11.1781098553844
"2021-06-19",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",26988,26825,163,0,0,0,0,10.2031476017473
"2021-06-19",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",312024,276356,35668,0,0,0,0,12.6508353869101
"2021-06-19",10,"Newfoundland and Labrador","Total","Total",410559,363831,46728,0,0,0,0,12.9252749247089
"2021-06-19",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",22925,17984,4941,0,0,0,0,10.0399832971247
"2021-06-19",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5541,5166,375,0,0,0,0,8.61993026886735
"2021-06-19",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",100485,85756,14729,0,0,0,0,11.5177637416105
"2021-06-19",11,"Prince Edward Island","Total","Total",128951,108906,20045,0,0,0,0,11.7671877662232
"2021-06-19",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",144175,123916,20259,0,0,0,0,11.8787831184836
"2021-06-19",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59029,58739,290,0,0,0,0,10.9857841275525
"2021-06-19",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",568907,506767,62140,0,0,0,0,13.2514722551102
"2021-06-19",12,"Nova Scotia","Total","Total",772210,689484,82726,0,0,0,0,13.5570118127414
"2021-06-19",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",12,"Nova Scotia","Unknown","Unknown",99,62,37,0,0,0,0,4.59511985013459
"2021-06-19",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",2188458,1629250,559208,0,0,0,0,14.5987077442021
"2021-06-19",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1012739,863037,149702,0,0,0,0,13.8281690994903
"2021-06-19",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",9349956,7182297,2167659,0,0,0,0,16.0508821953714
"2021-06-19",35,"Ontario","Total","Total",12551153,9674584,2876569,0,0,0,0,16.345323091832
"2021-06-19",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",220360,153664,66680,16,0,0,0,12.3030178515867
"2021-06-19",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",83508,78631,4877,0,0,0,0,11.3326977146329
"2021-06-19",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",830760,639967,190781,12,0,0,0,13.6300962234601
"2021-06-19",46,"Manitoba","Total","Total",1134628,872262,262338,28,0,0,0,13.9418154018708
"2021-06-19",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",195268,133290,61978,0,0,0,0,12.1821282529534
"2021-06-19",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",89008,73935,15073,0,0,0,0,11.3964815323151
"2021-06-19",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",712999,501083,211897,19,0,0,0,13.4772352968709
"2021-06-19",47,"Saskatchewan","Total","Total",997275,708308,288948,19,0,0,0,13.812781838393
"2021-06-19",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",699278,505243,194035,0,0,0,0,13.4578036531656
"2021-06-19",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",292865,264892,27973,0,0,0,0,12.5874670309677
"2021-06-19",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",2828461,1926782,901679,0,0,0,0,14.8552433054433
"2021-06-19",48,"Alberta","Total","Total",3834734,2710495,1124239,0,0,0,0,15.1596106292306
"2021-06-19",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",48,"Alberta","Unknown","Unknown",14130,13578,552,0,0,0,0,9.55605547567857
"2021-06-19",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",768761,613912,154835,14,0,0,0,13.5525354069436
"2021-06-19",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",345457,275042,70404,11,0,0,0,12.7526234571362
"2021-06-19",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",3259720,2586517,673143,60,0,0,0,14.9971518600836
"2021-06-19",59,"British Columbia","Total","Total",4374366,3475788,898493,85,0,0,0,15.291272152987
"2021-06-19",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",59,"British Columbia","Unknown","Unknown",428,317,111,0,0,0,0,6.0591231955818
"2021-06-19",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",55853,29163,26690,0,0,0,0,10.9304785183636
"2021-06-19",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-19",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6,6,0,0,0,0,0,1.79175946922805
"2021-06-19",60,"Yukon","Total","Total",55859,29169,26690,0,0,0,0,10.9305859374413
"2021-06-19",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",55264,29279,25985,0,0,0,0,10.9198769809464
"2021-06-19",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-19",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",3611,2248,1363,0,0,0,0,8.19174002127746
"2021-06-19",61,"Northwest Territories","Total","Total",58875,31527,27348,0,0,0,0,10.9831718313187
"2021-06-19",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-19",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",34599,18448,16151,0,0,0,0,10.451580058894
"2021-06-19",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-19",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1146,1146,0,0,0,0,0,7.04403289727469
"2021-06-19",62,"Nunavut","Total","Total",35745,19594,16151,0,0,0,0,10.484165678201
"2021-06-19",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-19",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",7567387,3630001,2379977,37,0,0,1557372,15.8393583874903
"2021-06-26",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2709503,1692271,352614,18,0,0,664600,14.812275781203
"2021-06-26",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",25575834,14297964,5505438,115,0,0,5772317,17.0571584792409
"2021-06-26",1,"Canada","Total","Total",35873728,19636698,8240075,171,0,0,7996784,17.3955157749695
"2021-06-26",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",1,"Canada","Unknown","Unknown",21004,16462,2046,1,0,0,2495,9.95246817475775
"2021-06-26",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",94341,64909,29432,0,0,0,0,11.4546711567397
"2021-06-26",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",27061,26798,263,0,0,0,0,10.205848855957
"2021-06-26",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",336779,287100,49679,0,0,0,0,12.7271822078624
"2021-06-26",10,"Newfoundland and Labrador","Total","Total",458181,378807,79374,0,0,0,0,13.0350195815333
"2021-06-26",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",28802,20653,8149,0,0,0,0,10.2682001081573
"2021-06-26",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5847,5298,549,0,0,0,0,8.67368398817567
"2021-06-26",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",108005,88378,19627,0,0,0,0,11.589932801331
"2021-06-26",11,"Prince Edward Island","Total","Total",142654,114329,28325,0,0,0,0,11.8681773969075
"2021-06-26",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",178104,126552,51552,0,0,0,0,12.0901229283181
"2021-06-26",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59534,58782,752,0,0,0,0,10.994302856902
"2021-06-26",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",633439,517559,115880,0,0,0,0,13.3589189836572
"2021-06-26",12,"Nova Scotia","Total","Total",871219,702978,168241,0,0,0,0,13.6776486593622
"2021-06-26",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",12,"Nova Scotia","Unknown","Unknown",142,85,57,0,0,0,0,4.95582705760126
"2021-06-26",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",2953825,1708946,1244879,0,0,0,0,14.8986114986124
"2021-06-26",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1056053,863753,192300,0,0,0,0,13.8700489313828
"2021-06-26",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",10013584,7284702,2728882,0,0,0,0,16.1194531291677
"2021-06-26",35,"Ontario","Total","Total",14023462,9857401,4166061,0,0,0,0,16.4562423420407
"2021-06-26",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",311287,216960,94311,16,0,0,0,12.6484705951979
"2021-06-26",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",84219,78881,5338,0,0,0,0,11.3411758279812
"2021-06-26",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",909866,659362,250490,14,0,0,0,13.721052614903
"2021-06-26",46,"Manitoba","Total","Total",1305372,955203,350139,30,0,0,0,14.081998615589
"2021-06-26",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",252399,137760,114639,0,0,0,0,12.4387664476762
"2021-06-26",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",90375,74045,16330,0,0,0,0,11.4117229594611
"2021-06-26",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",783001,508615,274366,20,0,0,0,13.5708892521113
"2021-06-26",47,"Saskatchewan","Total","Total",1125775,720420,405335,20,0,0,0,13.9339822453345
"2021-06-26",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",851740,518624,333116,0,0,0,0,13.6550365949201
"2021-06-26",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",299583,265348,34235,0,0,0,0,12.6101467866922
"2021-06-26",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",3053900,1946721,1107179,0,0,0,0,14.9319300202823
"2021-06-26",48,"Alberta","Total","Total",4220914,2744668,1476246,0,0,0,0,15.2555622502382
"2021-06-26",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",48,"Alberta","Unknown","Unknown",15691,13975,1716,0,0,0,0,9.66084257855907
"2021-06-26",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",1048753,658822,389910,21,0,0,0,13.8631123973077
"2021-06-26",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",373010,275925,97067,18,0,0,0,12.8293605079181
"2021-06-26",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",3447221,2614693,832447,81,0,0,0,15.0530789571659
"2021-06-26",59,"British Columbia","Total","Total",4869502,3549822,1319559,121,0,0,0,15.3985022311031
"2021-06-26",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",59,"British Columbia","Unknown","Unknown",518,382,135,1,0,0,0,6.24997524225948
"2021-06-26",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",56824,29661,27163,0,0,0,0,10.9477140506776
"2021-06-26",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-26",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",2283,1756,527,0,0,0,0,7.7332456465298
"2021-06-26",60,"Yukon","Total","Total",59107,31417,27690,0,0,0,0,10.9871046396967
"2021-06-26",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",56173,29603,26570,0,0,0,0,10.9361914933935
"2021-06-26",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-26",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",4035,2393,1642,0,0,0,0,8.30276158070405
"2021-06-26",61,"Northwest Territories","Total","Total",60208,31996,28212,0,0,0,0,11.0055605128332
"2021-06-26",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-06-26",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",35310,18873,16437,0,0,0,0,10.4719214889224
"2021-06-26",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2021-06-26",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1922,1922,0,0,0,0,0,7.56112158953024
"2021-06-26",62,"Nunavut","Total","Total",37232,20795,16437,0,0,0,0,10.5249238855421
"2021-06-26",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-06-26",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-07-03",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",8945514,3821976,3338534,46,1,0,1784957,16.0066627355435
"2021-07-03",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2741580,1693504,378099,17,0,0,669960,14.8240449545057
"2021-07-03",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",27702396,14458802,6994833,131,2,0,6248628,17.1370294656118
"2021-07-03",1,"Canada","Total","Total",39412905,19990854,10715807,194,3,0,8706047,17.4896038587103
"2021-07-03",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",1,"Canada","Unknown","Unknown",23415,16572,4341,0,0,0,2502,10.0611321216176
"2021-07-03",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",108890,66203,42687,0,0,0,0,11.5980934773401
"2021-07-03",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",26865,26585,280,0,0,0,0,10.1985796031629
"2021-07-03",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",357396,291716,65680,0,0,0,0,12.786599689703
"2021-07-03",10,"Newfoundland and Labrador","Total","Total",493151,384504,108647,0,0,0,0,13.1085706941607
"2021-07-03",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-07-03",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",32797,22371,10426,0,0,0,0,10.3980923267746
"2021-07-03",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5852,5273,579,0,0,0,0,8.67453876214002
"2021-07-03",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",115175,89199,25976,0,0,0,0,11.6542079898041
"2021-07-03",11,"Prince Edward Island","Total","Total",153824,116843,36981,0,0,0,0,11.9435643706937
"2021-07-03",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-07-03",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",235808,129552,106256,0,0,0,0,12.3707731935667
"2021-07-03",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59674,58833,841,0,0,0,0,10.9966516936305
"2021-07-03",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",691090,521330,169760,0,0,0,0,13.4460253402888
"2021-07-03",12,"Nova Scotia","Total","Total",986747,709817,276930,0,0,0,0,13.8021689532367
"2021-07-03",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",12,"Nova Scotia","Unknown","Unknown",175,102,73,0,0,0,0,5.16478597392351
"2021-07-03",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",3595974,1768220,1827754,0,0,0,0,15.0953254442917
"2021-07-03",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1071494,864105,207389,0,0,0,0,13.8845644942534
"2021-07-03",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",10881841,7364232,3517609,0,0,0,0,16.2026059946366
"2021-07-03",35,"Ontario","Total","Total",15549309,9996557,5552752,0,0,0,0,16.5595267583031
"2021-07-03",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-07-03",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",406583,292116,114444,22,1,0,0,12.9155433691695
"2021-07-03",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",84876,79149,5727,0,0,0,0,11.348946646824
"2021-07-03",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",986544,676781,309743,18,2,0,0,13.8019632055789
"2021-07-03",46,"Manitoba","Total","Total",1478003,1048046,429914,40,3,0,0,14.2062024102582
"2021-07-03",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2021-07-03",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2021-07-03",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",276476,140465,136011,0,0,0,0,12.5298792969006
"2021-07-03",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",90541,74088,16453,0,0,0,0,11.413558065771
"2021-07-03",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",856066,515363,340677,26,0,0,0,13.6601027549553
"2021-07-03",47,"Saskatchewan","Total","Total",1223083,729916,493141,26,0,0,0,14.01688527827
"2021-07-03",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
